"No.","Time","Source","Destination","Protocol","Length","Info"
"287093","253.795013437","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"287094","253.796844299","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"287096","253.797346840","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287097","253.800918146","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287099","253.816294613","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287100","253.826270046","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"287127","254.213173329","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"287130","254.278323880","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"287148","254.555274319","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"287162","254.770659929","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287165","254.773075990","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"287166","254.779871222","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"287167","254.781531425","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287170","254.814886738","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"287171","254.816731502","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287172","254.838733796","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287175","254.854935469","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"287207","255.357953636","157.240.195.56","10.9.2.132","TLSv1.2","1380","Application Data"
"287216","255.408720478","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"287235","255.595311717","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"287236","255.601131788","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"287423","255.902328983","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"287442","256.118007849","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287444","256.128742627","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"287445","256.134096060","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"287446","256.138744771","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287451","256.182862457","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"287452","256.184914140","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287459","256.262654772","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287460","256.288769190","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"287508","256.799044007","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"287545","257.256753297","157.240.195.56","10.9.2.132","TLSv1.2","1516","Application Data"
"287547","257.257223666","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"287549","257.258262566","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"287551","257.258348919","157.240.195.56","10.9.2.132","TLSv1.2","1234","Application Data"
"287557","257.298427401","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"287566","257.470261575","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"287569","257.492171481","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"287575","257.562474186","10.9.2.132","157.240.195.56","TLSv1.2","297","Application Data"
"287583","257.633472890","157.240.195.56","10.9.2.132","TLSv1.2","1801","Application Data, Application Data"
"287585","257.658465962","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"287586","257.659997138","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"287597","257.780435005","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"287598","257.780790523","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"287605","257.812301864","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"287614","257.894573809","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"287616","257.911613968","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"287618","257.949287298","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"287619","257.951932669","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"287629","258.005103583","157.240.195.56","10.9.2.132","TLSv1.2","2105","Application Data, Application Data"
"287631","258.020892671","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287632","258.021515252","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"287634","258.024877717","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"287635","258.041539972","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287637","258.068993271","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"287638","258.073384658","157.240.195.56","10.9.2.132","TLSv1.2","331","Application Data"
"287640","258.085626238","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"287643","258.103156199","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287646","258.144946151","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"287648","258.149558173","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287654","258.204153109","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"287655","258.205520059","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"287658","258.266959511","157.240.195.56","10.9.2.132","TLSv1.2","1555","Application Data"
"287663","258.285371306","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"287668","258.342343974","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"287671","258.355872803","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"287677","258.366084378","10.9.2.132","157.240.195.56","TLSv1.2","265","Application Data"
"287678","258.378762586","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"287679","258.379072884","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"287680","258.379688388","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"287692","258.510810327","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"287697","258.581649376","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"287698","258.581649631","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"287700","258.583370990","157.240.195.56","10.9.2.132","TLSv1.2","1475","Application Data"
"287702","258.583855714","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"287703","258.613258788","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"287704","258.613575913","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"287707","258.649130112","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"287712","258.756793593","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287713","258.761222590","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"287714","258.770589824","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"287715","258.785180489","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"287719","258.830485633","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"287724","258.876374182","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"287726","258.877183844","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"287728","258.879567648","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"287731","258.888293895","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287735","258.930423173","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"287736","258.932533663","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287744","259.005455212","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287746","259.028886434","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"287811","260.126392356","157.240.195.56","10.9.2.132","TLSv1.2","331","Application Data"
"287826","260.205473647","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"287828","260.237080900","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"287844","260.355361861","10.9.2.132","157.240.195.56","TLSv1.2","297","Application Data"
"287857","260.387591015","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"287888","260.563222704","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"287904","260.666782782","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"287920","260.823715226","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"287922","260.837621624","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"287924","260.840950878","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287925","260.841315997","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"287931","260.856270701","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"287932","260.868776541","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"287935","260.889037964","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"287945","260.934303181","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"287947","260.936317154","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"288064","262.181102689","157.240.195.56","10.9.2.132","TLSv1.2","331","Application Data"
"288066","262.267665709","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"288069","262.286922632","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"288075","262.350223094","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"288085","262.437413892","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"288158","263.469383605","157.240.195.56","10.9.2.132","TLSv1.2","331","Application Data"
"288162","263.552801210","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"288163","263.560912918","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"288174","263.715072472","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"288177","263.745822102","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"288197","264.033258132","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"288443","265.969328694","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"288467","266.093838564","157.240.195.56","10.9.2.132","TLSv1.2","1706","Application Data, Application Data"
"288483","266.166222030","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"288515","266.350342648","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"288520","266.396606698","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"288522","266.396966112","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"288524","266.398085635","157.240.195.56","10.9.2.132","TLSv1.2","2586","Application Data, Application Data"
"288530","266.435298968","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"288553","266.556542646","157.240.195.56","10.9.2.132","TLSv1.2","363","Application Data"
"288571","266.674598866","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"288575","266.704537311","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"288594","266.855784488","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"288661","267.636861426","157.240.195.56","10.9.2.132","TLSv1.2","331","Application Data"
"288669","267.746463669","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"288670","267.756615287","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"288684","267.908523100","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"288778","268.663068081","10.9.2.132","157.240.195.56","TLSv1.2","297","Application Data"
"288800","268.873952209","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"288801","268.884883179","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"288828","269.106972375","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"288830","269.110650527","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"288833","269.137010788","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"288834","269.139422794","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"288841","269.159725997","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"288843","269.162329362","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"288847","269.177319761","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"288848","269.193387705","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"288938","270.311925233","10.9.2.132","157.240.195.56","TLSv1.2","297","Application Data"
"288959","270.519863620","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"288968","270.590068547","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"288984","270.765451416","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"288987","270.772297854","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"288991","270.802433194","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"288992","270.805194734","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"288993","270.810791180","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"288995","270.818976182","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"288998","270.824427367","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"288999","270.836401098","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"289075","271.999439634","10.9.2.132","157.240.195.56","TLSv1.2","297","Application Data"
"289094","272.201568189","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"289095","272.210886322","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"289114","272.427293350","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"289117","272.443455593","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"289120","272.502085049","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"289121","272.507881276","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"289122","272.512785812","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"289124","272.518559944","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"289125","272.531518882","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"289126","272.549307623","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"289169","273.079858673","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"289187","273.322820802","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"289188","273.333270048","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"289198","273.585523111","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"289201","273.590970923","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"289205","273.630499962","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"289206","273.630500179","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"289209","273.634058217","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"289210","273.639465698","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"289211","273.655392929","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"289212","273.655446085","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"289231","273.939760239","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"289247","274.176345072","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"289258","274.457455757","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"289260","274.462220033","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"289261","274.469291263","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"289264","274.473529637","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"289265","274.476868715","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"289266","274.492143164","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"289270","274.528681390","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"289271","274.551877329","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"289297","274.909477587","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"289315","275.326947622","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"289316","275.326947698","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"289317","275.326947747","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"289318","275.326947796","157.240.195.56","10.9.2.132","TLSv1.2","513","Application Data"
"289319","275.326947845","157.240.195.56","10.9.2.132","TLSv1.2","1719","Application Data, Application Data"
"289331","275.363435137","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"289358","275.700630552","157.240.195.56","10.9.2.132","TLSv1.2","1658","Application Data, Application Data"
"289363","275.750763977","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"289381","276.017492875","157.240.195.56","10.9.2.132","TLSv1.2","1818","Application Data, Application Data"
"289383","276.047619008","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"289397","276.449650926","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"289398","276.449651599","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"289399","276.449651651","157.240.195.56","10.9.2.132","TCP","2802","443  >  41722 [PSH, ACK] Seq=178050 Ack=145842 Win=2038 Len=2736 TSval=2428441743 TSecr=1553976861 [TCP segment of a reassembled PDU]"
"289403","276.452745384","157.240.195.56","10.9.2.132","TLSv1.2","1416","Application Data"
"289404","276.452745537","157.240.195.56","10.9.2.132","TCP","1434","443  >  41722 [ACK] Seq=182136 Ack=145842 Win=2038 Len=1368 TSval=2428441744 TSecr=1553976861 [TCP segment of a reassembled PDU]"
"289406","276.452999479","157.240.195.56","10.9.2.132","TLSv1.2","588","Application Data"
"289407","276.452999688","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"289408","276.452999771","157.240.195.56","10.9.2.132","TCP","1434","443  >  41722 [ACK] Seq=185539 Ack=145842 Win=2038 Len=1368 TSval=2428441746 TSecr=1553976861 [TCP segment of a reassembled PDU]"
"289410","276.454491728","157.240.195.56","10.9.2.132","TLSv1.2","1434","Application Data"
"289411","276.454491947","157.240.195.56","10.9.2.132","TLSv1.2","1099","Application Data"
"289417","276.493617736","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"289435","276.756459364","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"289437","276.756783752","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"289439","276.758768466","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"289440","276.758768717","157.240.195.56","10.9.2.132","TLSv1.2","1066","Application Data"
"289443","276.785202941","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"289462","277.063733191","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"289464","277.064547481","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"289466","277.068006137","157.240.195.56","10.9.2.132","TCP","2802","443  >  41722 [PSH, ACK] Seq=201260 Ack=146034 Win=2038 Len=2736 TSval=2428442359 TSecr=1553977598 [TCP segment of a reassembled PDU]"
"289467","277.068006472","157.240.195.56","10.9.2.132","TLSv1.2","1416","Application Data"
"289468","277.068006524","157.240.195.56","10.9.2.132","TLSv1.2","628","Application Data"
"289474","277.102558409","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"289484","277.374950934","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"289485","277.374951084","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"289495","277.378069169","157.240.195.56","10.9.2.132","TCP","1434","443  >  41722 [ACK] Seq=210016 Ack=146130 Win=2038 Len=1368 TSval=2428442669 TSecr=1553977916 [TCP segment of a reassembled PDU]"
"289497","277.378571078","157.240.195.56","10.9.2.132","TLSv1.2","1416","Application Data"
"289498","277.378571156","157.240.195.56","10.9.2.132","TLSv1.2","1172","Application Data"
"289510","277.413156042","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"289531","277.538635520","157.240.195.56","10.9.2.132","TLSv1.2","264","Application Data"
"289532","277.556769258","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"289550","277.748688123","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"289552","277.748967092","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"289554","277.749899851","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"289556","277.750619195","157.240.195.56","10.9.2.132","TLSv1.2","513","Application Data"
"289557","277.751196740","157.240.195.56","10.9.2.132","TLSv1.2","1911","Application Data, Application Data"
"289561","277.784682409","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"289701","278.866985428","157.240.195.56","10.9.2.132","TLSv1.2","411","Application Data"
"289719","278.971666709","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"289720","278.984624815","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"289729","279.004941004","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"289748","279.134790490","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"289901","280.919175479","10.9.2.132","157.240.195.56","TLSv1.3","105","Application Data"
"289903","280.960427909","157.240.195.56","10.9.2.132","TLSv1.3","105","Application Data"
"290056","283.027270090","157.240.195.56","10.9.2.132","TLSv1.2","411","Application Data"
"290058","283.109693122","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"290059","283.121902612","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"290070","283.215486797","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"290072","283.272850424","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"290118","284.542791586","157.240.195.56","10.9.2.132","TLSv1.2","347","Application Data"
"290123","284.588788663","157.240.195.56","10.9.2.132","TLSv1.2","162","Application Data"
"290127","284.649824409","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"290129","284.652630452","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"290130","284.669968733","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"290136","284.848811977","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"290137","284.848812323","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"290180","285.921129178","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"290199","286.371171060","157.240.195.56","10.9.2.132","TLSv1.2","331","Application Data"
"290204","286.455438028","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"290205","286.466334341","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"290215","286.617625247","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"290219","286.648842788","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"290636","292.946035946","157.240.195.56","10.9.2.132","TLSv1.2","379","Application Data"
"290681","293.120518643","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"290686","293.135958684","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"290727","293.286415409","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"290786","293.735950580","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"290871","294.852457422","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"290878","294.919032743","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"290885","295.066226083","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"290908","295.347033508","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"290910","295.348197600","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"290913","295.352807565","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"290914","295.355822318","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"290915","295.357974713","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"290918","295.372011768","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"290919","295.372531875","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"290922","295.383312984","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"290959","295.827758967","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"290981","296.040159949","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"290986","296.059955706","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"290995","296.116909904","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"291025","296.294698838","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"291027","296.299801303","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"291030","296.354610218","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"291032","296.360210683","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"291034","296.381243450","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"291035","296.384986457","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"291037","296.393728971","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"291038","296.396146184","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"291157","297.702351627","10.9.2.132","157.240.195.56","TLSv1.2","313","Application Data"
"291165","297.910362493","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"291181","298.110949790","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"291195","298.224866893","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"291197","298.240741625","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"291200","298.272174357","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"291201","298.277663956","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"291206","298.312935193","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"291207","298.315688275","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"291208","298.320679506","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"291209","298.332188201","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"291240","299.042224706","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"291253","299.264775234","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"291256","299.301212149","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"291265","299.596072788","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"291266","299.596072937","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"291267","299.596072996","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"291268","299.596073050","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"291271","299.600373446","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"291272","299.604542512","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"291273","299.604577046","10.9.2.132","157.240.195.56","TLSv1.2","254","Application Data, Application Data"
"291386","300.988252043","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"291443","302.135195401","157.240.195.56","10.9.2.132","TLSv1.2","851","Application Data"
"291455","302.209831545","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"291878","306.746972907","10.9.2.132","157.240.195.56","TLSv1.2","476","Application Data"
"291881","306.819425450","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"291905","307.032849268","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"291933","307.317596169","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"291936","307.323079851","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"291937","307.345228145","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"291938","307.349488861","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"291941","307.359068359","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"291944","307.369114741","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"291953","307.476802328","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
