"No.","Time","Source","Destination","Protocol","Length","Info"
"542","459.621752180","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"543","459.881471421","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"544","461.261527075","10.9.1.23","157.240.196.60","TLSv1.2","425","Application Data"
"545","461.520102411","157.240.196.60","10.9.1.23","TLSv1.2","161","Application Data"
"546","488.050936872","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"547","488.246240408","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"548","517.646078294","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"549","517.841738523","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"550","523.780749891","157.240.196.60","10.9.1.23","TLSv1.2","1672","Application Data, Application Data"
"551","523.816296664","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"552","524.078863909","157.240.196.60","10.9.1.23","TLSv1.2","166","Application Data"
"553","524.086190750","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"554","524.094392853","157.240.196.60","10.9.1.23","TLSv1.2","165","Application Data"
"555","524.102146874","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"556","524.175791671","157.240.196.60","10.9.1.23","TLSv1.2","1554","Application Data"
"557","524.212810960","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"558","524.444646741","157.240.196.60","10.9.1.23","TLSv1.2","1506","Application Data"
"559","524.476328972","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"560","524.515379134","157.240.196.60","10.9.1.23","TLSv1.2","165","Application Data"
"561","524.516968670","157.240.196.60","10.9.1.23","TLSv1.2","166","Application Data"
"562","524.519236800","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"563","524.524636547","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"564","524.805666025","157.240.196.60","10.9.1.23","TLSv1.2","1410","Application Data"
"565","524.805666119","157.240.196.60","10.9.1.23","TLSv1.2","165","Application Data"
"566","524.810300456","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"567","524.829248624","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"568","524.983151191","157.240.196.60","10.9.1.23","TLSv1.2","166","Application Data"
"569","524.983977220","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"570","525.027553893","157.240.196.60","10.9.1.23","TLSv1.2","1554","Application Data"
"571","525.043702476","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"572","525.099022707","157.240.196.60","10.9.1.23","TLSv1.2","165","Application Data"
"573","525.102674811","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"574","525.210230878","157.240.196.60","10.9.1.23","TLSv1.2","166","Application Data"
"575","525.215068351","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"576","525.428043356","157.240.196.60","10.9.1.23","TLSv1.2","166","Application Data"
"577","525.432476635","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"578","525.453581577","157.240.196.60","10.9.1.23","TLSv1.2","165","Application Data"
"579","525.455592925","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"580","534.736453750","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"581","534.870083897","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"582","535.043586963","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"583","555.798316011","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"584","556.036092607","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"585","568.846685159","157.240.196.60","10.9.1.23","TLSv1.2","1395","Application Data"
"586","568.923137986","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"587","569.252750141","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"588","569.252750212","157.240.196.60","10.9.1.23","TLSv1.2","2802","Application Data"
"589","569.252750287","157.240.196.60","10.9.1.23","TLSv1.2","390","Application Data"
"590","569.277488114","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"591","569.600426512","157.240.196.60","10.9.1.23","TLSv1.2","1315","Application Data"
"592","569.621651345","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"593","570.067142412","157.240.196.60","10.9.1.23","TLSv1.2","1283","Application Data"
"594","570.091118038","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"595","570.143425933","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"596","570.157603708","157.240.196.60","10.9.1.23","TLSv1.2","2454","Application Data, Application Data"
"597","570.198664436","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"598","570.419258853","157.240.196.60","10.9.1.23","TLSv1.2","1363","Application Data"
"599","570.444863251","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"600","570.778437475","157.240.196.60","10.9.1.23","TLSv1.2","1331","Application Data"
"601","570.812350481","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"602","570.908340592","157.240.196.60","10.9.1.23","TLSv1.2","264","Application Data"
"603","570.914761272","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"604","571.038059390","157.240.196.60","10.9.1.23","TLSv1.2","1587","Application Data"
"605","571.062587167","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"606","571.404737445","157.240.196.60","10.9.1.23","TLSv1.2","1459","Application Data"
"607","571.430849345","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"608","571.715494774","157.240.196.60","10.9.1.23","TLSv1.2","1555","Application Data"
"609","571.747280761","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"610","572.118672446","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"611","572.118672499","157.240.196.60","10.9.1.23","TLSv1.2","2694","Application Data, Application Data"
"612","572.143775522","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"613","572.277590895","157.240.196.60","10.9.1.23","TLSv1.2","1203","Application Data"
"614","572.308704771","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"615","572.631345281","157.240.196.60","10.9.1.23","TLSv1.2","1625","Application Data, Application Data"
"616","572.670230665","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"617","572.934327150","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"618","572.934327271","157.240.196.60","10.9.1.23","TLSv1.2","1328","Application Data"
"619","572.951790294","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"620","573.343803689","157.240.196.60","10.9.1.23","TLSv1.2","1689","Application Data, Application Data"
"621","573.373483423","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"622","573.539775648","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"623","573.544957759","157.240.196.60","10.9.1.23","TLSv1.2","1584","Application Data"
"624","573.581907562","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"625","573.848458453","157.240.196.60","10.9.1.23","TLSv1.2","1411","Application Data"
"626","573.864731829","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"627","574.157681143","157.240.196.60","10.9.1.23","TLSv1.2","1299","Application Data"
"628","574.188584225","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
