"No.","Time","Source","Destination","Protocol","Length","Info"
"256","395.800788622","10.9.1.23","157.240.196.60","TLSv1.2","141","Application Data"
"257","399.466675968","157.240.196.60","10.9.1.23","TLSv1.2","2425","Application Data, Application Data"
"258","399.502538425","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"259","399.876340716","157.240.196.60","10.9.1.23","TLSv1.2","434","Application Data"
"260","399.915089321","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"261","403.152400856","157.240.196.60","10.9.1.23","TLSv1.2","214","Application Data"
"262","403.167248047","10.9.1.23","157.240.196.60","TLSv1.2","141","Application Data"
"263","404.279012358","157.240.196.60","10.9.1.23","TLSv1.2","2249","Application Data, Application Data"
"264","404.300752549","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"265","406.020846940","157.240.196.60","10.9.1.23","TLSv1.2","146","Application Data"
"266","406.428738745","157.240.196.60","10.9.1.23","TLSv1.2","2009","Application Data, Application Data"
"267","406.428739051","157.240.196.60","10.9.1.23","TLSv1.2","214","Application Data"
"268","406.439857830","10.9.1.23","157.240.196.60","TLSv1.2","141","Application Data"
"269","406.454740260","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"270","407.864124981","157.240.196.60","10.9.1.23","TLSv1.2","286","Application Data"
"271","407.870641436","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"272","409.189342325","157.240.196.60","10.9.1.23","TLSv1.2","1833","Application Data, Application Data"
"273","409.254670886","10.9.1.23","157.240.196.60","TLSv1.2","162","Application Data"
"274","409.332375803","10.9.1.23","157.240.196.60","TLSv1.2","129","Application Data"
"275","409.432894398","157.240.196.60","10.9.1.23","TLSv1.2","178","Application Data"
"276","409.432894714","157.240.196.60","10.9.1.23","TLSv1.2","214","Application Data"
"277","409.436831200","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"278","409.446529697","10.9.1.23","157.240.196.60","TLSv1.2","141","Application Data"
"279","411.755178010","157.240.196.60","10.9.1.23","TLSv1.2","1945","Application Data, Application Data"
"280","411.795015771","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"281","412.164928421","157.240.196.60","10.9.1.23","TLSv1.2","1641","Application Data, Application Data"
"282","412.195752453","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"283","412.558202262","157.240.196.60","10.9.1.23","TLSv1.2","321","Application Data"
"284","412.564968479","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"285","412.571770425","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"286","412.572989386","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"287","412.573612145","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"288","412.725455544","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"289","414.315361920","157.240.196.60","10.9.1.23","TLSv1.2","1897","Application Data, Application Data"
"290","414.343176604","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"291","415.547493739","157.240.196.60","10.9.1.23","TLSv1.2","322","Application Data"
"292","415.553966231","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"293","415.555823056","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"294","415.556428430","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"295","416.463874961","157.240.196.60","10.9.1.23","TLSv1.2","2185","Application Data, Application Data"
"296","416.485091753","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"297","418.822381354","157.240.196.60","10.9.1.23","TLSv1.2","245","Application Data"
"298","418.829022187","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"299","418.837956547","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"300","421.175645226","157.240.196.60","10.9.1.23","TLSv1.2","659","Application Data"
"301","421.206374636","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"302","421.585079030","157.240.196.60","10.9.1.23","TLSv1.2","2345","Application Data, Application Data"
"303","421.615824587","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"304","425.680753523","157.240.196.60","10.9.1.23","TLSv1.2","245","Application Data"
"305","425.687356403","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"306","425.704649628","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"307","429.648001315","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"308","429.878820931","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"309","448.208285087","157.240.196.60","10.9.1.23","TLSv1.2","337","Application Data"
"310","448.242451394","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"311","457.472143986","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"312","457.731496587","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
"313","468.074302718","157.240.196.60","10.9.1.23","TLSv1.2","1579","Application Data"
"314","468.074302807","157.240.196.60","10.9.1.23","TLSv1.2","2454","Application Data, Application Data"
"315","468.124000340","10.9.1.23","157.240.196.60","TLSv1.2","165","Application Data"
"316","471.461134811","157.240.196.60","10.9.1.23","TLSv1.2","245","Application Data"
"317","471.467954286","10.9.1.23","157.240.196.60","TLSv1.2","164","Application Data"
"318","471.472069522","10.9.1.23","157.240.196.60","TLSv1.2","166","Application Data"
"319","477.487887631","10.9.1.23","157.240.196.60","TLSv1.2","136","Application Data"
"320","477.700277990","157.240.196.60","10.9.1.23","TLSv1.2","138","Application Data"
