"No.","Time","Source","Destination","Protocol","Length","Info"
"102580","853.126443662","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"102719","854.806665288","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"103909","863.378277968","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"104056","864.807512370","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"104937","870.973371212","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"104949","871.122511948","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"105077","873.679234395","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"105170","874.814140331","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"106209","883.886813869","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"106331","884.814108156","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"107281","892.062967349","157.240.195.56","10.9.2.132","TLSv1.2","138","Application Data"
"107562","894.102671952","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"107636","894.815443123","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"107848","896.535493859","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"107870","896.684392043","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"108381","900.955940668","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"108659","902.164251482","10.9.2.132","157.240.195.56","TLSv1.2","800","Application Data"
"108670","902.323175604","157.240.195.56","10.9.2.132","TLSv1.2","179","Application Data"
"108747","902.639427168","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"108750","902.643015891","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"108753","902.648549112","157.240.195.56","10.9.2.132","TLSv1.2","164","Application Data"
"108754","902.649740971","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"108756","902.652375697","10.9.2.132","157.240.195.56","TLSv1.2","163","Application Data"
"108758","902.661948184","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"108977","903.811546517","157.240.195.56","10.9.2.132","TLSv1.2","162","Application Data"
"108978","903.813992530","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"109075","904.300557839","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"110153","914.572501720","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"110742","919.543919949","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"110745","919.692909280","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"111178","924.767020590","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"111258","925.867063638","157.240.195.56","10.9.2.132","TLSv1.2","853","Application Data"
"111266","925.942514915","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"111273","925.970643135","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"111297","926.121156924","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"111693","926.794671462","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"111695","926.797286111","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"112019","929.846116319","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"112732","935.981935224","10.9.2.132","157.240.195.56","TLSv1.2","2652","Application Data"
"112758","936.132032007","157.240.195.56","10.9.2.132","TLSv1.2","131","Application Data"
"113053","940.141812578","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"113258","942.972393773","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"113326","943.529680400","157.240.195.56","10.9.2.132","TLSv1.2","853","Application Data"
"113332","943.642819472","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"113334","943.668681940","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"113384","943.818723500","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"113990","949.210513416","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"114874","959.481525949","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"115431","966.175670985","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"115473","966.324661231","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"115964","969.667133472","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"116357","972.633720784","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"116411","973.490959197","157.240.195.56","10.9.2.132","TLSv1.2","853","Application Data"
"116418","973.570900416","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"116434","973.620114244","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"116461","973.772926121","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"116669","975.737965771","157.240.195.56","10.9.2.132","TLSv1.2","147","Application Data"
"116693","976.349427092","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"117810","989.738423942","10.9.2.132","157.240.195.56","TLSv1.2","131","Application Data"
"118239","993.528923075","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"118245","993.589964856","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"118266","993.789622698","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"118270","993.861883383","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"118279","994.001067051","157.240.195.56","10.9.2.132","TLSv1.2","869","Application Data"
"118282","994.058507871","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"118296","994.265463636","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"118311","994.325576322","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"118322","994.509748216","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"118330","994.587393578","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"118339","994.731555451","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"118341","994.793846161","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"118352","994.957621912","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"118357","995.012367956","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"119011","1001.271871179","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"119022","1001.420860894","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"121597","1020.839617997","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"121601","1020.866658372","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"122015","1026.608140984","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"122018","1026.768299644","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"122570","1032.677706063","157.240.195.56","10.9.2.132","TLSv1.2","347","Application Data"
"122575","1032.716685564","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"123044","1040.797059226","157.240.195.56","10.9.2.132","TLSv1.2","853","Application Data"
"123054","1040.876161251","10.9.2.132","157.240.195.56","TLSv1.2","142","Application Data"
"123055","1040.877030166","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"123070","1041.027513138","157.240.195.56","10.9.2.132","TLSv1.2","1089","Application Data"
"124554","1056.687834163","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"124578","1056.837228978","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"124643","1057.584396404","157.240.195.56","10.9.2.132","TLSv1.2","885","Application Data"
"124650","1057.658295657","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"124663","1057.803295512","157.240.195.56","10.9.2.132","TLSv1.2","869","Application Data"
"124667","1057.875733903","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"124688","1058.038716439","157.240.195.56","10.9.2.132","TLSv1.2","869","Application Data"
"124694","1058.120991675","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"124701","1058.226732181","157.240.195.56","10.9.2.132","TLSv1.2","869","Application Data"
"124707","1058.293431827","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"125208","1065.756242196","10.9.2.132","157.240.195.56","TLSv1.2","131","Application Data"
"125209","1065.765940448","10.9.2.132","157.240.195.56","TLSv1.2","427","Application Data"
"125216","1065.916065448","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"125281","1066.687053745","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"125745","1072.852961802","157.240.195.56","10.9.2.132","TLSv1.2","698","Application Data"
"125748","1072.897271472","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"126030","1076.700442367","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"126921","1086.704541892","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"127424","1090.146718826","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"127470","1090.296316074","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"128360","1096.704976372","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"129589","1106.709246450","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"130573","1116.711410354","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"130637","1118.542519378","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"130648","1118.691357646","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"131523","1126.716276488","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"132665","1136.716267489","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"132925","1138.639265624","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"132936","1138.788916133","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"133441","1146.716856412","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"134112","1155.774786725","10.9.2.132","157.240.195.56","TLSv1.2","131","Application Data"
"134145","1156.719458876","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"134198","1157.423396826","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"134214","1157.572115790","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"134773","1166.722706837","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"135529","1174.158571620","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"135535","1174.177994933","10.9.2.132","157.240.195.56","TLSv1.2","221","Application Data"
"135543","1174.332507156","157.240.195.56","10.9.2.132","TLSv1.2","352","Application Data"
"135546","1174.348140990","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"135830","1176.727351420","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"136882","1186.729591328","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"137545","1196.736213371","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"138074","1203.590877266","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"138088","1203.741431364","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"138336","1207.219971371","157.240.195.56","10.9.2.132","TLSv1.2","615","Application Data"
"138378","1207.605315900","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"138381","1207.639418467","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"139706","1217.642677304","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"140705","1227.674809652","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"140852","1229.681143808","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"140856","1229.830425231","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"141300","1233.933898938","157.240.195.56","10.9.2.132","TLSv1.2","669","Application Data"
"141304","1233.974336371","10.9.2.132","157.240.195.56","TLSv1.2","167","Application Data"
"141749","1238.710807101","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"142457","1246.767417661","10.9.2.132","157.240.195.56","TLSv1.2","1894","Application Data"
"142469","1246.917848669","157.240.195.56","10.9.2.132","TLSv1.2","131","Application Data"
"142663","1248.760344145","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"143834","1259.796120911","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"144960","1268.833650609","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"145843","1276.859707635","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"145872","1277.008634803","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"146015","1278.198304633","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"146209","1280.876490403","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"146210","1280.882091117","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"147350","1292.925945776","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"147628","1297.934566421","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"147636","1298.083439208","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"148043","1302.919844324","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"148557","1307.309214262","157.240.195.56","10.9.2.132","TLSv1.2","768","Application Data"
"149147","1312.023982626","10.9.2.132","157.240.195.56","TLSv1.2","167","Application Data"
"149458","1315.997305957","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"150482","1326.033871281","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"150483","1326.051440543","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"150491","1326.200290417","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"151174","1334.040105566","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"152085","1346.112877101","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"152086","1346.114811838","10.9.2.132","157.240.195.56","TLSv1.2","137","Application Data"
"152103","1346.263988340","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"153332","1357.160197342","10.9.2.132","157.240.195.56","TLSv1.2","140","Application Data"
"153764","1361.658639099","10.9.2.132","157.240.195.56","TLSv1.2","131","Application Data"
"153876","1362.987520018","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"153892","1363.145592726","10.9.2.132","157.240.195.56","TLSv1.2","142","Application Data"
"153946","1363.297088115","157.240.195.56","10.9.2.132","TLSv1.2","1089","Application Data"
"154550","1364.056905200","10.9.2.132","157.240.195.56","TLSv1.2","800","Application Data"
"154557","1364.213231445","157.240.195.56","10.9.2.132","TLSv1.2","179","Application Data"
"154573","1364.455347853","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"154575","1364.456651531","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"154580","1364.472441816","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"154581","1364.477534699","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"154584","1364.527414932","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"154585","1364.528631928","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"154606","1364.729715547","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"154607","1364.730311497","157.240.195.56","10.9.2.132","TLSv1.2","164","Application Data"
"154609","1364.737158211","10.9.2.132","157.240.195.56","TLSv1.2","163","Application Data"
"154639","1365.299492804","157.240.195.56","10.9.2.132","TLSv1.2","853","Application Data"
"154640","1365.316983703","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"154781","1366.085407260","157.240.195.56","10.9.2.132","TLSv1.2","162","Application Data"
"154782","1366.088008979","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"155575","1372.560412246","10.9.2.132","157.240.195.56","TLSv1.2","176","Application Data"
"155597","1372.710649287","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
