"No.","Time","Source","Destination","Protocol","Length","Info"
"424","3.221721943","10.9.2.132","157.240.195.56","TLSv1.2","129","Application Data"
"427","3.232878028","10.9.2.132","157.240.195.56","TLSv1.2","204","Application Data"
"450","3.371331196","157.240.195.56","10.9.2.132","TLSv1.2","126","Application Data"
"451","3.371331235","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"734","4.754098912","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"750","4.845319318","10.9.2.132","157.240.195.56","QUIC","1399","0-RTT, DCID=8e875edb64aa54d08884, SCID=e82580"
"761","4.888353750","157.240.195.56","10.9.2.132","QUIC","1274","Initial, DCID=e82580, SCID=561b801d75bf3300, PKN: 8574415, CRYPTO, ACK, PADDING"
"784","4.946926222","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"1693","9.980432184","157.240.195.56","10.9.2.132","TLSv1.2","395","Application Data"
"1697","10.024401519","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"1776","10.644307541","157.240.195.56","10.9.2.132","TLSv1.2","145","Application Data"
"2105","12.887218321","10.9.2.132","142.250.185.234","TLSv1.3","732","Client Hello"
"2106","12.887393808","10.9.2.132","142.250.185.234","TLSv1.3","830","Change Cipher Spec, Application Data"
"2111","12.907792681","10.9.2.132","34.117.65.55","TLSv1.2","90","Application Data"
"2118","12.951476001","142.250.185.234","10.9.2.132","TLSv1.3","2802","Server Hello, Change Cipher Spec"
"2119","12.951476101","142.250.185.234","10.9.2.132","TLSv1.3","2011","Application Data"
"2122","12.955891996","10.9.2.132","142.250.185.234","TLSv1.3","124","Application Data"
"2123","12.956167881","10.9.2.132","142.250.185.234","TLSv1.3","824","Application Data"
"2132","13.012846435","142.250.185.234","10.9.2.132","TLSv1.3","680","Application Data, Application Data"
"2133","13.012846621","142.250.185.234","10.9.2.132","TLSv1.3","97","Application Data"
"2134","13.013195859","142.250.185.234","10.9.2.132","TLSv1.3","305","Application Data"
"2135","13.013299844","10.9.2.132","142.250.185.234","TLSv1.3","97","Application Data"
"2136","13.013879738","142.250.185.234","10.9.2.132","TLSv1.3","1434","Application Data"
"2137","13.013879786","142.250.185.234","10.9.2.132","TLSv1.3","1434","Application Data"
"2138","13.013879802","142.250.185.234","10.9.2.132","TLSv1.3","1098","Application Data"
"2140","13.013964418","10.9.2.132","142.250.185.234","TLSv1.3","105","Application Data"
"2141","13.014040370","10.9.2.132","142.250.185.234","TLSv1.3","90","Application Data"
"2142","13.014309312","142.250.185.234","10.9.2.132","TLSv1.3","105","Application Data"
"2260","14.272723613","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"2331","14.738260061","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"2357","14.962424615","10.9.2.132","35.186.224.47","TLSv1.2","101","Application Data"
"2360","15.027488340","35.186.224.47","10.9.2.132","TLSv1.2","97","Application Data"
"2364","15.048769637","157.240.195.56","10.9.2.132","TLSv1.2","851","Application Data"
"2388","15.134214863","10.9.2.132","157.240.195.56","TLSv1.2","141","Application Data"
"2389","15.137163429","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"2399","15.215466955","10.9.2.132","157.240.196.60","QUIC","1399","0-RTT, DCID=ddee9754afc11f14, SCID=19f35c"
"2402","15.262870541","157.240.196.60","10.9.2.132","QUIC","1274","Initial, DCID=19f35c, SCID=a91d016d2b251af9, PKN: 10759710, CRYPTO, ACK, PADDING"
"2410","15.276147572","10.9.2.132","157.240.196.60","TLSv1.3","627","Client Hello"
"2411","15.284944857","157.240.195.56","10.9.2.132","TLSv1.2","1088","Application Data"
"2430","15.318457625","157.240.196.60","10.9.2.132","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"2432","15.318854683","10.9.2.132","157.240.196.60","TLSv1.3","130","Change Cipher Spec, Application Data"
"2433","15.319027085","10.9.2.132","157.240.196.60","TLSv1.3","236","Application Data"
"2438","15.360525606","157.240.196.60","10.9.2.132","TLSv1.3","237","Application Data"
"2439","15.360525630","157.240.196.60","10.9.2.132","TLSv1.3","140","Application Data"
"2440","15.360525647","157.240.196.60","10.9.2.132","TLSv1.3","97","Application Data"
"2441","15.361137448","10.9.2.132","157.240.196.60","TLSv1.3","97","Application Data"
"2508","16.075664203","10.9.2.132","35.186.224.40","TLSv1.2","109","Application Data"
"2514","16.139438967","35.186.224.40","10.9.2.132","TLSv1.2","106","Application Data"
"2655","18.039119714","10.9.2.132","34.117.65.55","TLSv1.3","583","Client Hello"
"2657","18.043780431","34.117.65.55","10.9.2.132","TLSv1.3","4534","Server Hello, Change Cipher Spec, Application Data"
"2659","18.046928862","10.9.2.132","34.117.65.55","TLSv1.3","130","Change Cipher Spec, Application Data"
"2660","18.047027417","10.9.2.132","34.117.65.55","TLSv1.3","686","Application Data"
"2683","18.241285921","34.117.65.55","10.9.2.132","TLSv1.3","864","Application Data, Application Data"
"2684","18.243181632","10.9.2.132","34.117.65.55","TLSv1.3","205","Application Data"
"2724","18.433960113","34.117.65.55","10.9.2.132","TLSv1.3","258","Application Data"
"2729","18.440186760","10.9.2.132","34.149.100.209","TLSv1.2","280","Client Hello"
"2731","18.445879643","34.149.100.209","10.9.2.132","TLSv1.2","4541","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"2733","18.447130647","10.9.2.132","34.149.100.209","TLSv1.2","159","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2734","18.450557439","34.149.100.209","10.9.2.132","TLSv1.2","361","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"2735","18.450557534","34.149.100.209","10.9.2.132","TLSv1.2","135","Application Data"
"2737","18.450878047","10.9.2.132","34.149.100.209","TLSv1.2","243","Application Data"
"2738","18.450883738","10.9.2.132","34.149.100.209","TLSv1.2","382","Application Data"
"2739","18.451448104","10.9.2.132","34.149.100.209","TLSv1.2","104","Application Data"
"2741","18.454551357","34.149.100.209","10.9.2.132","TLSv1.2","104","Application Data"
"2742","18.455619411","34.149.100.209","10.9.2.132","TLSv1.2","395","Application Data"
"2743","18.455619435","34.149.100.209","10.9.2.132","TLSv1.2","158","Application Data"
"2744","18.455619462","34.149.100.209","10.9.2.132","TLSv1.2","112","Application Data"
"2746","18.455777452","10.9.2.132","34.149.100.209","TLSv1.2","112","Application Data"
"2904","19.806981387","10.9.2.132","157.240.195.56","TLSv1.2","129","Application Data"
"3309","24.739454774","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"3482","27.751841616","157.240.195.56","10.9.2.132","TLSv1.2","1588","Application Data"
"3484","27.809165551","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"3492","28.090836305","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"3493","28.090836418","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"3496","28.091022341","157.240.195.56","10.9.2.132","TLSv1.2","2586","Application Data, Application Data"
"3498","28.113594665","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"3561","28.415083925","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"3563","28.415542437","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"3567","28.416788747","157.240.195.56","10.9.2.132","TLSv1.2","1416","Application Data"
"3568","28.417479745","157.240.195.56","10.9.2.132","TLSv1.2","772","Application Data"
"3576","28.440710159","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"3634","28.674797963","157.240.195.56","10.9.2.132","TLSv1.2","1658","Application Data, Application Data"
"3642","28.695132857","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"3713","29.002519565","157.240.195.56","10.9.2.132","TLSv1.2","1706","Application Data, Application Data"
"3719","29.027997574","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"3768","29.290131209","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"3770","29.292556600","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"3774","29.293819589","157.240.195.56","10.9.2.132","TLSv1.2","1275","Application Data"
"3777","29.295061478","157.240.195.56","10.9.2.132","TLSv1.2","1416","Application Data"
"3778","29.295778273","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"3780","29.296698236","157.240.195.56","10.9.2.132","TLSv1.2","394","Application Data"
"3784","29.319889028","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"3831","29.565803029","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"3832","29.565803203","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"3834","29.566630723","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"3836","29.567335505","157.240.195.56","10.9.2.132","TLSv1.2","1082","Application Data"
"3839","29.586249333","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"3905","29.879393937","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"3908","29.880319336","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"3914","29.881524014","157.240.195.56","10.9.2.132","TLSv1.2","1416","Application Data"
"3915","29.881690897","157.240.195.56","10.9.2.132","TLSv1.2","1172","Application Data"
"3917","29.902833344","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"3942","30.150583420","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"3943","30.150583527","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"3946","30.152987469","157.240.195.56","10.9.2.132","TLSv1.2","1416","Application Data"
"3947","30.152987486","157.240.195.56","10.9.2.132","TLSv1.2","980","Application Data"
"3956","30.175420503","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"3982","30.418213423","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"3984","30.418726193","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"3986","30.419726108","157.240.195.56","10.9.2.132","TLSv1.2","903","Application Data"
"3989","30.438405406","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"4029","30.730014007","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"4031","30.730508276","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"4033","30.731503779","157.240.195.56","10.9.2.132","TLSv1.2","679","Application Data"
"4034","30.751454277","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"4053","31.004095809","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"4054","31.004095858","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"4055","31.004095873","157.240.195.56","10.9.2.132","TLSv1.2","2154","Application Data, Application Data"
"4058","31.022257385","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"4077","31.285416941","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"4079","31.285945819","157.240.195.56","10.9.2.132","TLSv1.2","2455","Application Data, Application Data"
"4081","31.305247592","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"4098","31.538691709","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"4100","31.539255207","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"4102","31.540099060","157.240.195.56","10.9.2.132","TLSv1.2","439","Application Data"
"4104","31.564825176","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"4128","31.842510259","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"4131","31.844270527","157.240.195.56","10.9.2.132","TLSv1.2","1293","Application Data"
"4132","31.844270560","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"4135","31.845189154","157.240.195.56","10.9.2.132","TLSv1.2","513","Application Data"
"4136","31.845201240","157.240.195.56","10.9.2.132","TLSv1.2","1537","Application Data"
"4141","31.864863666","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"4249","33.004994974","157.240.195.56","10.9.2.132","TLSv1.2","495","Application Data"
"4250","33.008455692","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"4362","33.813322836","157.240.195.56","10.9.2.132","TLSv1.2","1570","Application Data"
"4365","33.836290283","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"4379","33.911575605","10.9.2.132","192.114.147.162","QUIC","1399","0-RTT, DCID=e1121884bd726655, SCID=4ded05"
"4383","33.915647736","192.114.147.162","10.9.2.132","QUIC","1274","Initial, DCID=4ded05, SCID=a18100010fcd81d4, PKN: 12945750, CRYPTO, ACK, PADDING"
"4443","34.047672347","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"4485","34.056553881","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"4595","34.144617632","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"4596","34.146495920","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"4657","34.740410061","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"5000","39.036473585","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"5031","39.186111361","157.240.195.56","10.9.2.132","TLSv1.2","138","Application Data"
"5647","43.785137052","157.240.195.56","10.9.2.132","TLSv1.2","2153","Application Data, Application Data"
"5652","43.842569619","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"5671","44.161124646","10.9.2.132","142.251.142.195","TLSv1.3","583","Client Hello"
"5675","44.228100999","142.251.142.195","10.9.2.132","TLSv1.3","4919","Server Hello, Change Cipher Spec, Application Data"
"5677","44.231895093","10.9.2.132","142.251.142.195","TLSv1.3","140","Change Cipher Spec, Application Data"
"5678","44.232019098","10.9.2.132","142.251.142.195","TLSv1.3","158","Application Data"
"5679","44.232187118","10.9.2.132","142.251.142.195","TLSv1.3","1420","Application Data, Application Data"
"5681","44.235204953","142.251.142.195","10.9.2.132","TLSv1.3","1036","Application Data, Application Data"
"5683","44.235321909","10.9.2.132","142.251.142.195","TLSv1.3","97","Application Data"
"5684","44.236065547","142.251.142.195","10.9.2.132","TLSv1.3","97","Application Data"
"5697","44.317127512","142.251.142.195","10.9.2.132","TLSv1.3","863","Application Data"
"5699","44.318135838","142.251.142.195","10.9.2.132","TLSv1.3","333","Application Data"
"5701","44.318763745","142.251.142.195","10.9.2.132","TLSv1.3","185","Application Data"
"5702","44.318763769","142.251.142.195","10.9.2.132","TLSv1.3","105","Application Data"
"5705","44.318931910","10.9.2.132","142.251.142.195","TLSv1.3","105","Application Data"
"5739","44.740196082","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"5809","45.929432867","10.9.2.132","35.186.224.47","TLSv1.2","101","Application Data"
"5815","45.994441343","35.186.224.47","10.9.2.132","TLSv1.2","97","Application Data"
"5826","46.140049606","10.9.2.132","35.186.224.40","TLSv1.2","109","Application Data"
"5840","46.204084587","35.186.224.40","10.9.2.132","TLSv1.2","106","Application Data"
"6448","52.201709600","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"6449","52.201709711","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"6454","52.201779317","157.240.195.56","10.9.2.132","TLSv1.2","1416","Application Data"
"6456","52.201899408","157.240.195.56","10.9.2.132","TLSv1.2","242","Application Data"
"6465","52.242623218","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"6491","52.429873565","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"6493","52.434817712","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"6656","52.503317163","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"6658","52.504073482","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"6660","52.505469878","157.240.195.56","10.9.2.132","TLSv1.2","2328","Application Data, Application Data"
"6662","52.532074785","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"6666","52.541124541","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"6667","52.542912267","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"6686","52.730114523","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"6687","52.734696057","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"6688","52.758081316","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"6690","52.765379168","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"6693","52.783680744","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"6695","52.784183527","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"6699","52.785376783","157.240.195.56","10.9.2.132","TLSv1.2","1416","Application Data"
"6700","52.786282267","157.240.195.56","10.9.2.132","TLSv1.2","1912","Application Data, Application Data"
"6797","52.814608395","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"6828","53.013873035","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"6830","53.018425218","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"6835","53.103780335","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"6836","53.103780468","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"6842","53.104692302","157.240.195.56","10.9.2.132","TLSv1.2","1416","Application Data"
"6843","53.106158490","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"6845","53.106269108","157.240.195.56","10.9.2.132","TLSv1.2","510","Application Data, Application Data"
"6848","53.127377619","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"6853","53.155915890","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"6855","53.157878315","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"6871","53.330274371","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"6872","53.334293028","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"7108","53.409489210","157.240.195.56","10.9.2.132","TLSv1.2","1490","Application Data"
"7110","53.409489241","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"7113","53.414276502","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"7210","53.444221530","10.9.2.132","157.240.195.56","TLSv1.2","165","Application Data"
"7294","53.580120731","157.240.195.56","10.9.2.132","TLSv1.2","165","Application Data"
"7295","53.583935567","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"7296","53.599822208","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"7297","53.602300153","10.9.2.132","157.240.195.56","TLSv1.2","164","Application Data"
"7351","54.740685718","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"7379","55.462809582","10.9.2.132","157.240.195.56","TLSv1.2","129","Application Data"
"7382","55.548411880","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"7386","55.586953376","10.9.2.132","157.240.195.56","QUIC","1399","0-RTT, DCID=de79a639981beaad, SCID=294a26"
"7391","55.613260356","157.240.195.56","10.9.2.132","TLSv1.2","126","Application Data"
"7392","55.613260429","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"7394","55.632985667","157.240.195.56","10.9.2.132","QUIC","1274","Initial, DCID=294a26, SCID=55f3810f7fb7cb64, PKN: 13228786, CRYPTO, ACK, PADDING"
"7410","55.701029428","10.9.2.132","157.240.195.56","TLSv1.2","174","Application Data"
"7417","55.851603548","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"7431","56.175215348","157.240.195.56","10.9.2.132","TLSv1.2","379","Application Data"
"7449","56.244639997","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"7450","56.248099770","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"7872","57.345108259","10.9.2.132","157.240.195.56","TLSv1.2","193","Application Data"
"7875","57.376136747","10.9.2.132","157.240.195.56","TLSv1.2","814","Application Data"
"7883","57.479539649","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"7885","57.495837909","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"7888","57.534715833","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"7899","57.679181788","157.240.195.56","10.9.2.132","TLSv1.2","379","Application Data"
"7909","57.765482314","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"7910","57.765482481","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"7913","57.772929215","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"7917","57.794007327","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"7918","57.796485854","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"7919","57.799172674","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"7928","57.866809201","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"7929","57.866853358","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"7930","57.867447285","10.9.2.132","157.240.195.56","TLSv1.2","262","Application Data, Application Data"
"7938","58.018232855","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"7953","58.282497334","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"7973","58.576960985","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"7980","58.737538939","157.240.195.56","10.9.2.132","TLSv1.2","347","Application Data"
"7987","58.825892159","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"7992","58.922187349","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"8002","59.072585790","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"8029","59.335362299","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"8046","59.555447436","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"8055","59.673406245","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"8057","59.677030350","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8070","59.756781743","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"8075","59.830867784","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"8077","59.837633179","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8078","59.837776621","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"8079","59.840692516","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"8080","59.859665794","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"8081","59.861744862","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8084","59.878296216","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"8088","59.893268749","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"8231","61.171719448","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"8257","61.394061619","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"8262","61.426583500","157.240.195.56","10.9.2.132","TLSv1.2","395","Application Data"
"8270","61.498869141","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"8274","61.558255825","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"8284","61.662878923","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"8285","61.664464092","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"8289","61.698087447","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"8290","61.699954225","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8294","61.708333167","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"8306","61.767913661","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"8308","61.771084299","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8312","61.796434161","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"8318","61.813098862","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"8363","62.456553124","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"8389","63.009906457","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"8452","64.040105914","157.240.195.56","10.9.2.132","TLSv1.2","347","Application Data"
"8468","64.204990239","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"8480","64.387094149","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"8488","64.474080388","10.9.2.132","157.240.195.56","TLSv1.2","297","Application Data"
"8492","64.537700693","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"8509","64.688766049","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"8510","64.713955672","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"8524","64.828272070","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"8530","64.948630693","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"8532","64.953639090","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"8534","65.001332833","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"8535","65.003888219","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8536","65.021161446","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"8537","65.029957710","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"8566","65.414699709","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"8568","65.415199812","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"8570","65.415898695","157.240.195.56","10.9.2.132","TLSv1.2","1094","Application Data"
"8571","65.416000037","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"8573","65.422209732","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8574","65.466020149","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"8582","65.612870341","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"8586","65.720631592","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"8587","65.720631717","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"8588","65.720631732","157.240.195.56","10.9.2.132","TLSv1.2","166","Application Data"
"8590","65.724804629","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"8593","65.767173872","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"8604","65.935911600","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"8611","66.034383951","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"8616","66.036184292","157.240.195.56","10.9.2.132","TLSv1.2","1293","Application Data"
"8621","66.037334362","157.240.195.56","10.9.2.132","TLSv1.2","1233","Application Data, Application Data"
"8627","66.069210968","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"8645","66.178727352","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"8646","66.183520056","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"8648","66.183981732","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"8650","66.190037808","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8664","66.233239241","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"8665","66.235611144","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"8666","66.251545186","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"8667","66.264363055","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"8670","66.308569746","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"8672","66.309000907","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"8675","66.310772146","157.240.195.56","10.9.2.132","TLSv1.2","1416","Application Data"
"8677","66.310977452","157.240.195.56","10.9.2.132","TLSv1.2","1555","Application Data"
"8679","66.336859859","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"8706","66.897832680","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"8716","67.077083501","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"8732","67.225169365","157.240.195.56","10.9.2.132","TLSv1.2","379","Application Data"
"8750","67.335959404","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
